"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"FBgn0052280" 129.057327128142 -8.72637247108833 1.22563497497661 -6.98823939386797 2.78357136987215e-12 1.06571018160819e-10
"FBgn0027528" 189.002921939641 -6.66312077858826 0.953605757076834 -6.96535773187242 3.27570303670005e-12 1.24837343251853e-10
"FBgn0033890" 37.0454925087988 5.77951679491305 2.38307158710425 6.96099918658878 3.37867724720503e-12 1.2817374689397e-10
"FBgn0038799" 1170.3249995604 -3.39163585352776 0.487354393520032 -6.9589993359441 3.42698129250237e-12 1.29415275355044e-10
"FBgn0028675" 29.7967795057199 -6.82206861645683 0.964517622518661 -6.95140995885582 3.61653210563534e-12 1.3595542413402e-10
"FBgn0037792" 63.7680997788392 8.71339135995482 1.25363956890864 6.94880935890616 3.68381951429384e-12 1.37861137498888e-10
"FBgn0005626" 159.390276125711 7.27869534887551 1.03678788647593 6.93843321160568 3.96472349973244e-12 1.47708174151467e-10
"FBgn0051451" 719.833366407486 3.45476055282879 0.498599845079447 6.92825177753141 4.26072954137019e-12 1.58027415311176e-10
"FBgn0038581" 98.692042796343 8.05576243300649 1.12292646106308 6.92698866815269 4.29893003176632e-12 1.58735603128509e-10
"FBgn0053481" 484.398975280816 6.46727341175989 0.932103937785611 6.91897450533344 4.54924716511097e-12 1.67235156848415e-10
"FBgn0000046" 83.1027007057879 5.09694617558691 0.734882419668241 6.91029362783897 4.83651563796354e-12 1.77012211102208e-10
"FBgn0051660" 444.901780480615 3.42234433953409 0.495694192538409 6.90271032993345 5.10195994451907e-12 1.85908259732739e-10
"FBgn0033348" 32.0853311286452 5.66059986459906 2.38429494010552 6.90072062369558 5.17393979338462e-12 1.86891703493215e-10
"FBgn0038147" 32.0876390029947 5.66057247492413 2.38429522837809 6.90091785351121 5.16676057078947e-12 1.86891703493215e-10
"FBgn0034398" 822.992056548563 -2.86577027489482 0.415840422963663 -6.8913240493477 5.52754610884641e-12 1.98800229750199e-10
"FBgn0035050" 201.531334568476 7.15875493300845 1.02906598622196 6.89033669383968 5.5660490615703e-12 1.99322136222095e-10
"FBgn0010407" 145.344751228661 8.01941804977438 1.1430892101502 6.87048344526888 6.39846892821026e-12 2.2814798221275e-10
"FBgn0031005" 154.612689478958 9.74811488682734 1.41847477800534 6.85898759059538 6.93502623525325e-12 2.46223068215744e-10
"FBgn0038042" 194.063068388962 6.59156665957795 0.955382871629372 6.84728876865309 7.52627010071024e-12 2.66077668071067e-10
"FBgn0004856" 152.702137148432 5.39177400777342 0.785957039726664 6.834321689281 8.23939479544783e-12 2.90054626951613e-10
"FBgn0013973" 155.219956613459 8.0077017630026 1.14834754117858 6.82912657904089 8.54331696447865e-12 2.99484714518517e-10
"FBgn0034438" 177.62045738298 -9.19475582945021 1.32134532714011 -6.82739577884825 8.64699019463536e-12 3.01845355197607e-10
"FBgn0031689" 56.066737949289 -9.25015859453535 1.35155879599498 -6.80547684311279 1.00715079277898e-11 3.50100786042168e-10
"FBgn0031697" 176.224998531678 6.95806022812708 1.01553246577104 6.8033829061072 1.02190555680818e-11 3.53749640248433e-10
"FBgn0033108" 134.796206977674 8.92303002588433 1.26049635766229 6.78194853212598 1.18565717080231e-11 4.08731940872431e-10
"FBgn0259682" 83.6205973406535 -9.71307305940833 1.42946146622951 -6.75224477874622 1.45574998222436e-11 4.98808077249626e-10
"FBgn0025712" 225.667962965842 6.27707231834885 0.924525695316949 6.75192533359366 1.45895959041477e-11 4.98808077249626e-10
"FBgn0030508" 89.1803378806211 4.6455415416568 0.687649274705137 6.73510425672226 1.63812433195798e-11 5.57767907783071e-10
"FBgn0001197" 5019.46043816001 -2.69501494773852 0.400831255918632 -6.72352259322462 1.77382964032364e-11 6.01509251094236e-10
"FBgn0051363" 4847.61687101388 -2.36848723464909 0.353671854026157 -6.69682061162425 2.13002827488055e-11 7.19360768606001e-10
"FBgn0037817" 256.849098077027 -8.94411226995857 1.32349740424695 -6.68762749346845 2.26817587020428e-11 7.62915187435514e-10
"FBgn0031885" 240.412528473988 4.95397930677012 0.739994769149873 6.68358212467208 2.33171089684244e-11 7.81123150442218e-10
"FBgn0035676" 104.35756638138 6.61188476759052 0.982729954237353 6.67388852953016 2.49112862492512e-11 8.31176570918793e-10
"FBgn0030525" 51.3298700423977 8.41544867642159 1.26179822487447 6.66761435906549 2.59994859656383e-11 8.64014917610092e-10
"FBgn0004244" 1539.61088878388 2.91501520510582 0.43725533307681 6.66648330712456 2.62005473243527e-11 8.67227677971004e-10
"FBgn0010473" 1660.64843669983 3.36800918241534 0.505606321031671 6.66093098353811 2.72098405232865e-11 8.97060932807397e-10
"FBgn0035770" 197.308927541501 -7.08669769476631 1.06007273858393 -6.65798334758208 2.77610219729217e-11 9.11614903363768e-10
"FBgn0262103" 282.724366342757 -4.06759881051913 0.611948690951649 -6.64519694222998 3.02811906748928e-11 9.90457213098463e-10
"FBgn0026592" 71.4064445448121 7.12209324505162 1.04921487835107 6.6421577494432 3.09123851252496e-11 1.0071376298846e-09
"FBgn0000715" 1039.94341381485 7.78001836734771 1.16566997798432 6.64010419109963 3.1346149348e-11 1.01728050305931e-09
"FBgn0038980" 463.885368882707 5.15431899696355 0.778650537341676 6.61497736005961 3.71608613572773e-11 1.20129352589984e-09
"FBgn0036212" 70.2836701159304 8.7799471870634 1.32941732098634 6.60130729041944 4.07547792070031e-11 1.3123670761697e-09
"FBgn0051354" 39.6406762660177 5.82115561276623 0.870257202150701 6.59580085044427 4.22966378969727e-11 1.35675856234768e-09
"FBgn0261975" 493.504701261931 -3.56337418628048 0.541514742515573 -6.58019993506371 4.69816076031607e-11 1.50124306141177e-09
"FBgn0035968" 251.449777726817 -9.06584642210444 1.36138973031491 -6.56938193606133 5.05245365981628e-11 1.60826762474152e-09
"FBgn0020258" 241.803360641267 5.37780182151972 0.817830282933593 6.56419440029142 5.23149151391177e-11 1.65890196555645e-09
"FBgn0034210" 67.8148154866701 8.72639505702804 1.33203517605095 6.54828616793719 5.82011146869061e-11 1.83853559246698e-09
"FBgn0030608" 2204.27579748873 -6.62626638301698 1.01206859872701 -6.54244368107111 6.05216305972397e-11 1.90459737500707e-09
"FBgn0031294" 3563.67823410627 3.22148963381123 0.496057469475671 6.49402240021766 8.35743132611228e-11 2.62013356442795e-09
"FBgn0035499" 1549.96809564415 -4.23384833733975 0.652383044770344 -6.48918036712409 8.63045958189233e-11 2.69555857918652e-09
"FBgn0003890" 82.9765853640832 -6.09189419061062 0.93943800061197 -6.46095212114437 1.04046238170837e-10 3.23751365813974e-09
"FBgn0010452" 223.331092147927 5.13145137978579 0.794104401968813 6.44791625877976 1.13398387632616e-10 3.51535001661111e-09
"FBgn0014011" 379.150885881819 -6.59334359881047 1.02081283297428 -6.44607907895813 1.14780789414379e-10 3.5449769459281e-09
"FBgn0034753" 6247.25177014108 -2.63713789154307 0.410171191810256 -6.42932107117568 1.28175136674079e-10 3.94399642773424e-09
"FBgn0035044" 28.6971629325554 -7.87141429127512 1.21123358268273 -6.42762759192091 1.29610794745648e-10 3.97345565589241e-09
"FBgn0033875" 2976.28060164038 -8.60120141356066 1.33657242353322 -6.41891779707711 1.37246489375346e-10 4.19207291812637e-09
"FBgn0037949" 129.952107370872 6.40217731205978 0.989300218403358 6.41142376798369 1.44166843500462e-10 4.38731917876131e-09
"FBgn0028645" 102.926357425898 7.13971036200181 1.10347353987 6.39175238297676 1.63995319938642e-10 4.93764992892654e-09
"FBgn0052226" 112.885667627092 9.29552097502974 1.45132572089294 6.39282647118086 1.62847038457959e-10 4.93764992892654e-09
"FBgn0037849" 189.622921599875 7.94484396731118 1.22983519381553 6.39171667701221 1.64033627874786e-10 4.93764992892654e-09
"FBgn0031900" 31.2017106958702 5.63427338939404 2.38457342990253 6.3800812422631 1.76994063057296e-10 5.30854395624555e-09
"FBgn0263005" 103.056685881898 -7.84304639177564 1.21590261255623 -6.37527536843159 1.82634498487469e-10 5.45801227853919e-09
"FBgn0054028" 39.4485361625201 -8.76506990438123 1.37230762408455 -6.3545972751203 2.08973373311551e-10 6.22276267194395e-09
"FBgn0032079" 58.2369182674793 7.92319338234806 1.20428425909761 6.34277823339057 2.25658155943856e-10 6.6955998556484e-09
"FBgn0026149" 92.1795478153235 8.46496966863453 1.28846417471657 6.32654843573957 2.50705630694523e-10 7.41232163633486e-09
"FBgn0031602" 155.991812666836 6.57338561028243 1.02933450270602 6.32576786636056 2.5197637824072e-10 7.42347429228333e-09
"FBgn0004882" 251.526226550851 8.31395136187286 1.29384861746668 6.32220117216579 2.57863364662039e-10 7.5700665498665e-09
"FBgn0035477" 132.520138924164 6.46962328052194 1.014326395625 6.31666822697918 2.6726249289883e-10 7.81836898240661e-09
"FBgn0000044" 105.636440273507 5.08542060198939 0.802079336554119 6.31469340487783 2.70697596336657e-10 7.89107238724543e-09
"FBgn0037515" 104.868986132309 -9.86022071980116 1.55235776894397 -6.31149538304736 2.76352047599365e-10 8.02773710299134e-09
"FBgn0033644" 28.1931336644557 -7.80816857625553 1.2248018612545 -6.30998402162628 2.79064277755187e-10 8.07827881390278e-09
"FBgn0035785" 106.569581765314 7.02070986790176 1.09783992592727 6.30882537826337 2.81161120224581e-10 8.11071731536742e-09
"FBgn0032100" 75.3843494235195 8.1867749635651 1.25058795292196 6.29498359394267 3.07432373543615e-10 8.83788290449949e-09
"FBgn0015609" 1157.09676518378 3.13650832773182 0.498949759837452 6.28594522145881 3.25864841218949e-10 9.33546586498975e-09
"FBgn0040370" 79.2782952982802 8.23639940635739 1.26052426046778 6.28356489108732 3.30895997345489e-10 9.44702386923136e-09
"FBgn0034275" 1031.81621606432 -9.67181715818852 1.52352483602935 -6.28098594385224 3.36432561951303e-10 9.5721976872994e-09
"FBgn0023534" 66.874064917074 7.51917572133704 1.16085507142477 6.27190022423061 3.56668124003364e-10 1.01133063966551e-08
"FBgn0030361" 107.62549438413 8.63232464933527 1.32781221054779 6.26117175292029 3.82095399602502e-10 1.07974441493115e-08
"FBgn0039687" 34.9601460847363 7.88697800481973 1.26201228770398 6.24831743918015 4.14897790315823e-10 1.16846469218436e-08
"FBgn0063923" 56.1314579003921 -7.95720276722118 1.25947938715438 -6.23780826263282 4.4374407447312e-10 1.2454816792982e-08
"FBgn0004133" 110.40316573781 -6.56423015125925 1.04813651058988 -6.23587668060894 4.49254918192919e-10 1.25670365668242e-08
"FBgn0052683" 105.709077966681 7.15845857576526 1.13139549054359 6.23337572609597 4.5648951673594e-10 1.27265600840342e-08
"FBgn0010329" 526.360362880921 6.55923440952292 1.04885335612122 6.23082322183566 4.63990452414271e-10 1.28924169854775e-08
"FBgn0037807" 254.410934529419 -9.43980268705108 1.49553970152573 -6.21213760354101 5.22686234207644e-10 1.4474924112657e-08
"FBgn0051076" 77.1726953396656 -8.91390438459682 1.4249883333355 -6.19626986994022 5.781696127685e-10 1.59582496441219e-08
"FBgn0025382" 33.4481169489957 7.83152782160023 1.26391910021972 6.19476954295393 5.83703712204186e-10 1.60576504668622e-08
"FBgn0037814" 117.987224290778 8.72435313293395 1.35710081297539 6.1933008622378 5.89171129368607e-10 1.61545668079023e-08
"FBgn0034951" 139.00772554292 4.44029557145427 0.716262877954516 6.1921560561622 5.9346749256077e-10 1.62188418690621e-08
"FBgn0266328" 33.2516918880225 7.1867032233805 1.12313113517253 6.17435714042119 6.6433218817271e-10 1.80959731781603e-08
"FBgn0032506" 107.512832071291 8.10151399949726 1.27227496278999 6.17068609485431 6.79942945888327e-10 1.84606731844452e-08
"FBgn0261649" 240.850827526676 5.49358463052669 0.888182541018179 6.16669637900618 6.97314660443297e-10 1.88706521138857e-08
"FBgn0036039" 531.496121676116 -8.44900424827104 1.36152803767058 -6.16516689872154 7.04088374891667e-10 1.89920981123376e-08
"FBgn0001185" 61.2169426145507 7.35921110385455 1.16063275408589 6.14952416478626 7.77157457212039e-10 2.08952238010279e-08
"FBgn0037060" 179.504783631271 4.84582079602138 0.787481191162426 6.14820028331118 7.83670402508136e-10 2.1002366787218e-08
"FBgn0267728" 50.5909096716903 5.99866958857439 0.963992049000365 6.14614874487204 7.93868423204852e-10 2.12072632153888e-08
"FBgn0261397" 133.965793414471 6.22690936686319 1.00574616824426 6.13977297294718 8.2639501027433e-10 2.19351110075372e-08
"FBgn0036551" 78.1088346372355 -7.42266452261029 1.19821502762487 -6.1397907197881 8.26302693907485e-10 2.19351110075372e-08
"FBgn0037798" 58.1960881468396 7.83128388441797 1.23035740700145 6.13100011227961 8.73283438636629e-10 2.31058560770481e-08
"FBgn0036202" 862.678550503273 5.71674603994297 0.933862995489715 6.12295150807407 9.18576574993598e-10 2.42270926509422e-08
"FBgn0033437" 150.685351144081 -8.37253113139516 1.35641036882625 -6.10999273655352 9.96356745900443e-10 2.61953539396863e-08
"FBgn0259927" 689.832082165248 4.71511352945809 0.771412741519556 6.10879071814279 1.00388862971247e-09 2.6310115885335e-08
"FBgn0037546" 204.87104847782 7.46050709029321 1.23384199069052 6.10794034215305 1.00925061430866e-09 2.63674657348313e-08
"FBgn0262123" 56.1363688642273 7.78040978913635 1.2278543142691 6.10525762662582 1.0263499450828e-09 2.67301421434105e-08
"FBgn0039536" 163.013261320954 6.62662363273119 1.0775427678265 6.09262376088422 1.11074909892561e-09 2.88378234808561e-08
"FBgn0031126" 30.6526458960109 -6.12435708383241 0.998718270505175 -6.0912403285589 1.12039204767546e-09 2.89975611591517e-08
"FBgn0267322" 64.2434960543245 8.58526363789065 1.4087664265345 6.08953857435782 1.13236579590984e-09 2.92164442000589e-08
"FBgn0021979" 1595.99845238843 -2.30872996564733 0.379670162761082 -6.08083463813466 1.19558547043654e-09 3.07520869609498e-08
"FBgn0037690" 40.4714612719065 7.39169823260718 1.17467194323739 6.06860530854528 1.29025800686551e-09 3.30847639538229e-08
"FBgn0011722" 235.673846081892 -5.5557335071447 0.917053151461085 -6.05537385847952 1.40091917087072e-09 3.58118045279814e-08
"FBgn0025624" 55.863273638541 -6.44078586990451 1.06126595394639 -6.04782375380442 1.46815434013259e-09 3.74154179687777e-08
"FBgn0002973" 241.376848314557 4.15329111315869 0.687785379615476 6.03736301036165 1.56653050408732e-09 3.9800414152775e-08
"FBgn0030398" 87.1450787685871 8.27020111531468 1.32083528277548 6.03482747328469 1.59132611284595e-09 4.03071260534272e-08
"FBgn0050463" 34.425779180908 7.83758769908845 1.29961736903564 6.02898771521638 1.6498982740526e-09 4.16636925861064e-08
"FBgn0035241" 64.8027928599849 8.58364739330051 1.42279889343295 6.02792935674844 1.66073606368086e-09 4.18102885365472e-08
"FBgn0053969" 91.3969725566347 8.39298550413504 1.34441535779146 6.02274734019073 1.71481026254852e-09 4.3041219520402e-08
"FBgn0003495" 259.012577710066 -6.56357852409617 1.08817119827153 -6.01934741341152 1.75121648122183e-09 4.38226100180452e-08
"FBgn0036259" 124.926036033219 6.34672680294143 1.0468206247651 6.01685581514283 1.77837347072833e-09 4.42357089664998e-08
"FBgn0259110" 571.051200226969 4.01652533951573 0.667253380958913 6.01717068642906 1.77491903521664e-09 4.42357089664998e-08
"FBgn0025878" 1872.09188170471 -4.29866060857561 0.714998677565221 -6.01156220937712 1.83743974819695e-09 4.55685057552844e-08
"FBgn0020513" 705.836157573452 -5.63189811210453 0.936683520389557 -6.0081074697458 1.87701411649607e-09 4.64114085709801e-08
"FBgn0039688" 185.296641012246 6.39152646595854 1.05940945691039 5.9978154379174 1.99989629398989e-09 4.93030813367003e-08
"FBgn0038815" 199.700542611973 6.62717884226888 1.09599245473103 5.99562557296466 2.0270358674012e-09 4.98243017348199e-08
"FBgn0284435" 77.5303193482056 6.70092840502919 1.10298648864569 5.99248914462885 2.06653235200176e-09 5.06452825381434e-08
"FBgn0028490" 2280.03299548632 -5.29861385453193 0.88455752516588 -5.98894259696793 2.11209686031075e-09 5.16097079866522e-08
"FBgn0053054" 38.6190826944211 -8.6730526696292 1.44147747272002 -5.98664188330113 2.14217725380514e-09 5.21912276381617e-08
"FBgn0038279" 360.912060270864 -8.98069912312091 1.48773182546356 -5.97003179612102 2.37207354478426e-09 5.76233538306071e-08
"FBgn0000287" 54.3557617513075 6.29198219820135 1.03917178435644 5.96890179447786 2.38855817597341e-09 5.78546394343648e-08
"FBgn0035179" 142.560345585562 6.42221507248347 1.07472817326335 5.96258842594765 2.482732157989e-09 5.99608685132926e-08
"FBgn0030671" 38.4961481730305 7.95415150866184 1.33536091524275 5.95450900444851 2.60853767608339e-09 6.28166116315966e-08
"FBgn0034382" 15.6294894367027 -7.60140802007332 1.27663735477055 -5.93307051878802 2.97321069934094e-09 7.13914291622097e-08
"FBgn0053147" 85.1291333454584 5.52439330217123 0.929905273309045 5.92382772806327 3.14532957730221e-09 7.53066228479158e-08
"FBgn0030761" 44.4792436922139 7.49688700046155 1.22162634078025 5.92110518300228 3.19785239389099e-09 7.63441312886389e-08
"FBgn0032162" 139.604308752982 -7.58589759864868 1.28056432543049 -5.91097193584986 3.40094978864217e-09 8.09601456849258e-08
"FBgn0029789" 142.296805013288 7.61688828754157 1.27168574165875 5.89367003603997 3.77711043453345e-09 8.96578099717254e-08
"FBgn0026616" 85.0081419210909 7.43708104239775 1.23488329883419 5.88745303670516 3.92192564447862e-09 9.28300804966621e-08
"FBgn0029804" 880.212487425095 -8.5955588794057 1.45202191468069 -5.8824956282051 4.04126015967148e-09 9.51127178655827e-08
"FBgn0030559" 31.4867966901122 7.71542112688897 1.31107064624527 5.88268706312398 4.03658704086104e-09 9.51127178655827e-08
"FBgn0031816" 322.791909036392 -5.98723938331828 1.01690332846944 -5.88026124225745 4.0961946708066e-09 9.61332918787041e-08
"FBgn0050361" 114.332520061521 5.85769348186592 0.991039048324695 5.86923380469915 4.37813671686426e-09 1.02460731954108e-07
"FBgn0000158" 76.5620016490763 8.15960302672797 1.34490188920977 5.8600799370257 4.62644410655807e-09 1.07967689992372e-07
"FBgn0030482" 32.2971497941042 -8.43143619285822 1.43498873315496 -5.84900676138881 4.94516989707251e-09 1.15082553234954e-07
"FBgn0019650" 665.02808973927 5.59735294881734 0.956215418933736 5.84523791680864 5.05844764844971e-09 1.17389896824917e-07
"FBgn0250848" 2250.80541679991 -2.55375616199057 0.437322031956602 -5.83946764376386 5.23678854122078e-09 1.21190081338335e-07
"FBgn0002566" 108.648694652903 6.67324852288382 1.13749093700876 5.83652000324999 5.33023657970547e-09 1.23010015289425e-07
"FBgn0037756" 605.772885326042 -3.32207013183501 0.569243609267006 -5.83555082110573 5.36131514611747e-09 1.23384504803169e-07
